pcap_secs,ta,ra,seq,mcs,rate,retry,dbm_antsignal,dbm_antnoise,typestr
1.925439,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2245,7,130,0,,,28 QosData
1.925560,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2246,7,130,0,,,28 QosData
1.925668,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2247,7,270,0,,,28 QosData
1.925786,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2248,7,130,0,,,28 QosData
1.925899,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2249,7,270,0,,,28 QosData
1.926014,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2250,7,130,0,,,28 QosData
1.926125,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2251,7,130,0,,,28 QosData
1.926249,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2252,7,270,0,,,28 QosData
1.926356,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2253,7,130,0,,,28 QosData
1.926484,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2254,7,270,0,,,28 QosData
1.926586,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2255,7,130,0,,,28 QosData
1.926702,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2256,0,6.5,0,0,,28 QosData
1.894151,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,506,7,130,0,,,28 QosData
1.894369,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,507,,,0,,,28 QosData
1.894591,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,508,,,0,,,28 QosData
1.894808,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,509,,,0,,,28 QosData
1.895032,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,510,,,0,,,28 QosData
1.895238,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,511,,,0,,,28 QosData
1.895458,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,512,,,0,,,28 QosData
1.895668,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,513,,,0,,,28 QosData
1.895925,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,514,,,0,,,28 QosData
1.896189,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,515,,,0,,,28 QosData
1.896298,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,516,,,0,,,28 QosData
1.896559,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,517,,,0,,,28 QosData
1.896868,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,518,,,0,,,28 QosData
1.896968,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,519,,,0,,,28 QosData
1.897383,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,520,,,0,,,28 QosData
1.897487,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,521,,,0,,,28 QosData
1.897792,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,522,,,0,,,28 QosData
1.898116,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,523,,,0,,,28 QosData
1.898219,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,524,,,0,,,28 QosData
1.898648,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,525,,,0,,,28 QosData
1.898879,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,526,,,0,,,28 QosData
1.899131,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,527,,,0,,,28 QosData
1.899399,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,528,,,0,,,28 QosData
1.899513,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,529,,,0,,,28 QosData
1.899961,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,530,,,0,,,28 QosData
1.900224,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,531,,,0,,,28 QosData
1.900305,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,532,,,0,,,28 QosData
1.900649,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,533,,,0,,,28 QosData
1.900749,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,534,,,0,,,28 QosData
1.901079,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,535,,,0,,,28 QosData
1.901177,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,536,,,0,,,28 QosData
1.901423,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,537,,,0,,,28 QosData
1.901726,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,538,7,130,0,,,28 QosData
1.901971,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,539,,,0,,,28 QosData
1.902133,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,540,,,0,,,28 QosData
1.902357,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,541,,,0,,,28 QosData
1.902638,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,542,,,0,,,28 QosData
1.902863,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,543,,,0,,,28 QosData
1.902979,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,544,,,0,,,28 QosData
1.903207,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,545,,,0,,,28 QosData
1.903423,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,546,,,0,,,28 QosData
1.903632,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,547,,,0,,,28 QosData
1.903861,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,548,,,0,,,28 QosData
1.904086,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,549,,,0,,,28 QosData
1.904296,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,550,,,0,,,28 QosData
1.904518,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,551,,,0,,,28 QosData
1.904728,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,552,,,0,,,28 QosData
1.905036,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,553,,,0,,,28 QosData
1.905164,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,554,,,0,,,28 QosData
1.905382,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,555,,,0,,,28 QosData
1.905606,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,556,,,0,,,28 QosData
1.905884,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,557,,,0,,,28 QosData
1.906108,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,558,,,0,,,28 QosData
1.906328,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,559,,,0,,,28 QosData
1.906560,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,560,,,0,,,28 QosData
1.928653,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.928711,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.928770,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2237,7,270,1,,,28 QosData
1.928846,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2238,7,270,1,,,28 QosData
1.929403,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2239,7,270,1,,,28 QosData
1.929503,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2240,7,270,1,,,28 QosData
1.929577,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2241,7,130,1,,,28 QosData
1.929707,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2242,7,270,1,,,28 QosData
1.929795,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2243,7,130,1,,,28 QosData
1.929862,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2244,7,270,1,,,28 QosData
1.929939,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2245,7,130,1,,,28 QosData
1.930006,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2246,7,130,1,,,28 QosData
1.930065,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2247,7,270,1,,,28 QosData
1.930136,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2248,7,130,1,,,28 QosData
1.930196,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2249,7,270,1,,,28 QosData
1.930252,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2250,7,130,1,,,28 QosData
1.930317,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2251,7,130,1,,,28 QosData
1.930375,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2252,7,270,1,,,28 QosData
1.930434,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2253,7,130,1,,,28 QosData
1.930503,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2254,7,270,1,,,28 QosData
1.930561,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2255,7,130,1,,,28 QosData
1.930621,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2256,0,6.5,1,0,,28 QosData
1.910435,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,561,7,130,0,,,28 QosData
1.910707,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,562,,,0,,,28 QosData
1.910953,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,563,,,0,,,28 QosData
1.911172,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,564,,,0,,,28 QosData
1.911404,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,565,,,0,,,28 QosData
1.911641,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,566,,,0,,,28 QosData
1.911865,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,567,,,0,,,28 QosData
1.912088,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,568,,,0,,,28 QosData
1.912307,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,569,,,0,,,28 QosData
1.912528,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,570,,,0,,,28 QosData
1.912754,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,571,,,0,,,28 QosData
1.912973,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,572,,,0,,,28 QosData
1.913190,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,573,,,0,,,28 QosData
1.913413,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,574,,,0,,,28 QosData
1.913636,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,575,,,0,,,28 QosData
1.913855,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,576,,,0,,,28 QosData
1.914075,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,577,,,0,,,28 QosData
1.914299,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,578,,,0,,,28 QosData
1.914499,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,579,,,0,,,28 QosData
1.914728,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,580,,,0,,,28 QosData
1.914940,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,581,,,0,,,28 QosData
1.915176,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,582,,,0,,,28 QosData
1.915389,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,583,,,0,,,28 QosData
1.915603,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,584,,,0,,,28 QosData
1.915829,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,585,,,0,,,28 QosData
1.916035,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,586,,,0,,,28 QosData
1.916267,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,587,,,0,,,28 QosData
1.916487,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,588,,,0,,,28 QosData
1.916702,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,589,,,0,,,28 QosData
1.916918,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,590,,,0,,,28 QosData
1.917143,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,591,,,0,,,28 QosData
1.917362,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,592,,,0,,,28 QosData
1.931623,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2257,7,270,0,,,28 QosData
1.931824,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2258,7,130,0,,,28 QosData
1.931960,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2259,7,130,0,,,28 QosData
1.932087,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2260,7,130,0,,,28 QosData
1.932201,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2261,7,270,0,,,28 QosData
1.932324,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2262,7,130,0,,,28 QosData
1.932429,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2263,7,270,0,,,28 QosData
1.932549,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2264,7,130,0,,,28 QosData
1.932654,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2265,7,130,0,,,28 QosData
1.932764,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2266,7,270,0,,,28 QosData
1.932871,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2267,7,130,0,,,28 QosData
1.932989,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2268,7,270,0,,,28 QosData
1.933098,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2269,7,130,0,,,28 QosData
1.933208,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2270,7,130,0,,,28 QosData
1.933313,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2271,7,270,0,,,28 QosData
1.933426,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2272,7,130,0,,,28 QosData
1.933534,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2273,7,270,0,,,28 QosData
1.933670,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2274,7,130,0,,,28 QosData
1.933787,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2275,7,130,0,,,28 QosData
1.933905,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2276,7,270,0,,,28 QosData
1.934009,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2277,7,130,0,,,28 QosData
1.934124,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2278,7,270,0,,,28 QosData
1.934231,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2279,7,130,0,,,28 QosData
1.934342,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2280,7,130,0,,,28 QosData
1.934445,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2281,7,270,0,,,28 QosData
1.934557,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2282,7,130,0,,,28 QosData
1.934662,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2283,7,270,0,,,28 QosData
1.934774,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2284,7,130,0,,,28 QosData
1.934874,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2285,7,130,0,,,28 QosData
1.934985,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2286,7,270,0,,,28 QosData
1.935082,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2287,7,130,0,,,28 QosData
1.935190,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2288,7,270,0,,,28 QosData
1.935297,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2289,7,130,0,,,28 QosData
1.935407,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2290,7,130,0,,,28 QosData
1.935512,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2291,7,270,0,,,28 QosData
1.935619,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2292,7,130,0,,,28 QosData
1.935724,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2293,7,270,0,,,28 QosData
1.935836,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2294,7,130,0,,,28 QosData
1.935940,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2295,7,130,0,,,28 QosData
1.936047,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2296,7,270,0,,,28 QosData
1.936149,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2297,7,130,0,,,28 QosData
1.936263,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2298,0,6.5,0,0,,28 QosData
1.936371,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2299,7,270,0,,,28 QosData
1.936491,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2300,7,130,0,,,28 QosData
1.936601,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2301,7,130,0,,,28 QosData
1.936715,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2302,7,270,0,,,28 QosData
1.936820,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2303,7,130,0,,,28 QosData
1.936933,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2304,0,6.5,0,0,,28 QosData
1.937033,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.937083,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.937147,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2305,7,130,0,,,28 QosData
1.937268,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2306,7,270,0,,,28 QosData
1.937371,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2307,7,130,0,,,28 QosData
1.937485,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2308,7,130,0,,,28 QosData
1.937600,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2309,7,300.0,0,,,28 QosData
1.937713,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2310,7,130,0,,,28 QosData
1.937815,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2311,7,270,0,,,28 QosData
1.937931,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2312,7,130,0,,,28 QosData
1.938035,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2313,7,270,0,,,28 QosData
1.938147,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2314,7,130,0,,,28 QosData
1.938249,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2315,7,130,0,,,28 QosData
1.938366,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2316,7,270,0,,,28 QosData
1.938479,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2317,7,130,0,,,28 QosData
1.938592,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2318,7,270,0,,,28 QosData
1.938697,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2319,7,130,0,,,28 QosData
1.938808,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2320,7,130,0,,,28 QosData
1.938912,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2321,7,270,0,,,28 QosData
1.939029,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2322,7,130,0,,,28 QosData
1.939131,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2323,7,270,0,,,28 QosData
1.939245,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2324,7,130,0,,,28 QosData
1.939350,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2325,7,130,0,,,28 QosData
1.939464,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2326,7,270,0,,,28 QosData
1.939574,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2327,7,130,0,,,28 QosData
1.939739,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2328,7,270,0,,,28 QosData
1.939852,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2329,7,130,0,,,28 QosData
1.939972,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2330,7,130,0,,,28 QosData
1.940077,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2331,7,270,0,,,28 QosData
1.940198,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2332,7,130,0,,,28 QosData
1.940299,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2333,7,270,0,,,28 QosData
1.940414,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2334,7,130,0,,,28 QosData
1.940513,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2335,7,130,0,,,28 QosData
1.940629,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2336,7,270,0,,,28 QosData
1.940733,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2337,7,130,0,,,28 QosData
1.940856,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2338,7,270,0,,,28 QosData
1.940945,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2339,7,130,0,,,28 QosData
1.941045,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2340,7,130,0,,,28 QosData
1.941153,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2341,7,270,0,,,28 QosData
1.941268,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2342,7,130,0,,,28 QosData
1.941377,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2343,7,270,0,,,28 QosData
1.941502,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2344,7,130,0,,,28 QosData
1.941607,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2345,7,130,0,,,28 QosData
1.941723,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2346,0,6.5,0,0,,28 QosData
1.941821,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2347,7,130,0,,,28 QosData
1.941933,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2348,7,270,0,,,28 QosData
1.942037,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2349,7,130,0,,,28 QosData
1.942149,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2350,7,270,0,,,28 QosData
1.942254,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2351,7,130,0,,,28 QosData
1.942371,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2352,7,270,0,,,28 QosData
1.942483,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2353,7,130,0,,,28 QosData
1.942598,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2354,7,130,0,,,28 QosData
1.942703,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2355,7,270,0,,,28 QosData
1.942813,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2356,7,130,0,,,28 QosData
1.942916,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2357,7,270,0,,,28 QosData
1.943028,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2358,7,130,0,,,28 QosData
1.943130,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2359,7,130,0,,,28 QosData
1.943247,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2360,7,270,0,,,28 QosData
1.943355,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2361,7,130,0,,,28 QosData
1.943473,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2362,7,270,0,,,28 QosData
1.943577,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2363,7,130,0,,,28 QosData
1.943691,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2364,7,130,0,,,28 QosData
1.943802,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2365,7,270,0,,,28 QosData
1.943917,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2366,7,130,0,,,28 QosData
1.944023,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2367,7,270,0,,,28 QosData
1.944138,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2368,7,130,0,,,28 QosData
1.944241,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2369,7,130,0,,,28 QosData
1.944356,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2370,7,270,0,,,28 QosData
1.944455,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2371,7,130,0,,,28 QosData
1.944568,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2372,7,270,0,,,28 QosData
1.944677,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2373,7,130,0,,,28 QosData
1.944786,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2374,7,130,0,,,28 QosData
1.944894,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2375,7,270,0,,,28 QosData
1.945004,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2376,7,130,0,,,28 QosData
1.945109,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2377,7,270,0,,,28 QosData
1.945220,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2378,7,130,0,,,28 QosData
1.945320,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2379,7,130,0,,,28 QosData
1.945437,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2380,7,270,0,,,28 QosData
1.945540,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2381,7,130,0,,,28 QosData
1.945660,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2382,7,270,0,,,28 QosData
1.945767,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2383,7,130,0,,,28 QosData
1.945882,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2384,7,130,0,,,28 QosData
1.945989,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2385,7,270,0,,,28 QosData
1.946098,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2386,7,130,0,,,28 QosData
1.946202,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2387,7,270,0,,,28 QosData
1.946318,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2388,0,6.5,0,0,,28 QosData
1.946417,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2389,7,130,0,,,28 QosData
1.946532,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2390,7,270,0,,,28 QosData
1.946638,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2391,7,130,0,,,28 QosData
1.946744,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2392,7,270,0,,,28 QosData
1.946840,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2393,7,130,0,,,28 QosData
1.946948,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2394,7,130,0,,,28 QosData
1.947056,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,2395,7,270,0,,,28 QosData
